Round,TeamHT,TeamVT,ScoreHalf,ScoreFull,OddsHT,OddsX,OddsVT,Country,League
22,Lyon,PSG,56.0,2:1,0.6190476190476191,0.2857142857142857,0.8571428571428571,France,Ligue 1
22,Monaco,Metz,15.0,3:1,0.6190476190476191,0.19047619047619047,0.19047619047619047,France,Ligue 1
22,Nantes,Bordeaux,23.0,0:1,0.47619047619047616,0.19047619047619047,0.2857142857142857,France,Ligue 1
22,Nice,St. Etienne,23.0,1:0,0.42857142857142855,0.19047619047619047,0.2857142857142857,France,Ligue 1
22,Montpellier,Toulouse,20.0,2:1,0.2857142857142857,0.47619047619047616,0.23809523809523808,France,Ligue 1
22,Rennes,Angers,22.0,1:0,0.38095238095238093,0.19047619047619047,0.19047619047619047,France,Ligue 1
22,Caen,Marsylia,44.0,0:2,0.38095238095238093,0.14285714285714285,0.6190476190476191,France,Ligue 1
22,Strasbourg,Dijon,25.0,3:2,0.2857142857142857,0.2857142857142857,0.3333333333333333,France,Ligue 1
22,Amiens,Guingamp,29.0,3:1,0.2857142857142857,0.19047619047619047,0.38095238095238093,France,Ligue 1
22,Troyes,Lille,22.0,1:0,0.2857142857142857,0.14285714285714285,0.2857142857142857,France,Ligue 1
23,PSG,Montpellier,31.0,4:0,0.8181818181818182,0.09090909090909091,0.3181818181818182,France,Ligue 1
23,Marsylia,Monaco,46.0,2:2,0.6363636363636364,0.22727272727272727,0.6363636363636364,France,Ligue 1
23,Guingamp,Nantes,34.0,0:3,0.36363636363636365,0.22727272727272727,0.45454545454545453,France,Ligue 1
23,Bordeaux,Lyon,48.0,3:1,0.3181818181818182,0.22727272727272727,0.6363636363636364,France,Ligue 1
23,Dijon,Rennes,31.0,2:1,0.3181818181818182,0.18181818181818182,0.4090909090909091,France,Ligue 1
23,St. Etienne,Caen,27.0,2:1,0.2727272727272727,0.22727272727272727,0.36363636363636365,France,Ligue 1
23,Angers,Amiens,25.0,1:0,0.18181818181818182,0.45454545454545453,0.3181818181818182,France,Ligue 1
23,Lille,Strasbourg,27.0,2:1,0.2727272727272727,0.18181818181818182,0.3181818181818182,France,Ligue 1
23,Toulouse,Troyes,24.0,1:0,0.22727272727272727,0.22727272727272727,0.3181818181818182,France,Ligue 1
23,Metz,Nice,34.0,2:1,0.18181818181818182,0.13636363636363635,0.45454545454545453,France,Ligue 1
24,Marsylia,Metz,18.0,6:3,0.6086956521739131,0.2608695652173913,0.21739130434782608,France,Ligue 1
24,Monaco,Lyon,48.0,3:2,0.6086956521739131,0.21739130434782608,0.6086956521739131,France,Ligue 1
24,Nice,Toulouse,23.0,0:1,0.43478260869565216,0.17391304347826086,0.2608695652173913,France,Ligue 1
24,Montpellier,Angers,25.0,2:1,0.30434782608695654,0.43478260869565216,0.21739130434782608,France,Ligue 1
24,Rennes,Guingamp,29.0,0:1,0.391304347826087,0.17391304347826086,0.34782608695652173,France,Ligue 1
24,Strasbourg,Bordeaux,29.0,0:2,0.30434782608695654,0.2608695652173913,0.34782608695652173,France,Ligue 1
24,Caen,Nantes,37.0,3:2,0.34782608695652173,0.13043478260869565,0.4782608695652174,France,Ligue 1
24,Amiens,St. Etienne,26.0,0:2,0.30434782608695654,0.17391304347826086,0.30434782608695654,France,Ligue 1
24,Lille,PSG,59.0,0:3,0.30434782608695654,0.17391304347826086,0.8260869565217391,France,Ligue 1
24,Troyes,Dijon,28.0,0:0,0.30434782608695654,0.13043478260869565,0.34782608695652173,France,Ligue 1
25,Lyon,Rennes,31.0,0:2,0.5833333333333334,0.25,0.375,France,Ligue 1
25,Nantes,Lille,25.0,2:2,0.4583333333333333,0.16666666666666666,0.2916666666666667,France,Ligue 1
25,Bordeaux,Amiens,25.0,3:2,0.375,0.20833333333333334,0.2916666666666667,France,Ligue 1
25,Guingamp,Caen,30.0,0:0,0.375,0.20833333333333334,0.375,France,Ligue 1
25,Dijon,Nice,34.0,3:2,0.3333333333333333,0.20833333333333334,0.4166666666666667,France,Ligue 1
25,St. Etienne,Marsylia,51.0,2:2,0.3333333333333333,0.20833333333333334,0.625,France,Ligue 1
25,Strasbourg,Troyes,25.0,2:1,0.2916666666666667,0.25,0.2916666666666667,France,Ligue 1
25,Toulouse,PSG,62.0,0:1,0.2916666666666667,0.20833333333333334,0.8333333333333334,France,Ligue 1
25,Angers,Monaco,50.0,0:4,0.20833333333333334,0.4166666666666667,0.625,France,Ligue 1
25,Metz,Montpellier,34.0,0:1,0.20833333333333334,0.125,0.3333333333333333,France,Ligue 1
26,PSG,Strasbourg,30.0,5:2,0.84,0.08,0.32,France,Ligue 1
26,Monaco,Dijon,32.0,4:0,0.64,0.2,0.36,France,Ligue 1
26,Marsylia,Bordeaux,35.0,1:0,0.6,0.28,0.4,France,Ligue 1
26,Montpellier,Guingamp,33.0,1:1,0.36,0.4,0.36,France,Ligue 1
26,Nice,Nantes,38.0,1:1,0.4,0.16,0.44,France,Ligue 1
26,Caen,Rennes,34.0,2:2,0.36,0.16,0.4,France,Ligue 1
26,Lille,Lyon,48.0,2:2,0.28,0.2,0.56,France,Ligue 1
26,Amiens,Toulouse,26.0,0:0,0.28,0.16,0.28,France,Ligue 1
26,Angers,St. Etienne,30.0,0:1,0.2,0.4,0.32,France,Ligue 1
26,Troyes,Metz,18.0,1:0,0.28,0.16,0.2,France,Ligue 1
27,PSG,Marsylia,55.0,3:0,0.8461538461538461,0.07692307692307693,0.6153846153846154,France,Ligue 1
27,Lyon,St. Etienne,33.0,1:1,0.5384615384615384,0.2692307692307692,0.34615384615384615,France,Ligue 1
27,Nantes,Amiens,26.0,0:1,0.4230769230769231,0.23076923076923078,0.2692307692307692,France,Ligue 1
27,Rennes,Troyes,28.0,2:0,0.38461538461538464,0.19230769230769232,0.3076923076923077,France,Ligue 1
27,Bordeaux,Nice,35.0,0:0,0.38461538461538464,0.19230769230769232,0.38461538461538464,France,Ligue 1
27,Guingamp,Metz,18.0,2:2,0.34615384615384615,0.2692307692307692,0.19230769230769232,France,Ligue 1
27,Dijon,Caen,32.0,2:0,0.34615384615384615,0.19230769230769232,0.34615384615384615,France,Ligue 1
27,Strasbourg,Montpellier,38.0,0:0,0.3076923076923077,0.23076923076923078,0.34615384615384615,France,Ligue 1
27,Toulouse,Monaco,56.0,3:3,0.2692307692307692,0.23076923076923078,0.6538461538461539,France,Ligue 1
27,Lille,Angers,25.0,1:2,0.2692307692307692,0.23076923076923078,0.19230769230769232,France,Ligue 1
28,Monaco,Bordeaux,36.0,2:1,0.6296296296296297,0.2222222222222222,0.37037037037037035,France,Ligue 1
28,Marsylia,Nantes,39.0,1:1,0.5925925925925926,0.25925925925925924,0.4074074074074074,France,Ligue 1
28,Montpellier,Lyon,50.0,1:1,0.3333333333333333,0.4444444444444444,0.5185185185185185,France,Ligue 1
28,Nice,Lille,27.0,2:1,0.37037037037037035,0.2222222222222222,0.25925925925925924,France,Ligue 1
28,St. Etienne,Dijon,35.0,2:2,0.3333333333333333,0.25925925925925924,0.37037037037037035,France,Ligue 1
28,Caen,Strasbourg,31.0,2:0,0.3333333333333333,0.18518518518518517,0.2962962962962963,France,Ligue 1
28,Amiens,Rennes,38.0,0:2,0.2962962962962963,0.18518518518518517,0.4074074074074074,France,Ligue 1
28,Angers,Guingamp,35.0,3:0,0.2222222222222222,0.37037037037037035,0.3333333333333333,France,Ligue 1
28,Troyes,PSG,71.0,0:2,0.2962962962962963,0.14814814814814814,0.8518518518518519,France,Ligue 1
28,Metz,Toulouse,28.0,1:1,0.18518518518518517,0.14814814814814814,0.25925925925925924,France,Ligue 1
29,PSG,Metz,20.0,5:0,0.8571428571428571,0.07142857142857142,0.17857142857142858,France,Ligue 1
29,Lyon,Caen,35.0,1:0,0.5,0.32142857142857145,0.35714285714285715,France,Ligue 1
29,Rennes,St. Etienne,35.0,1:1,0.42857142857142855,0.17857142857142858,0.32142857142857145,France,Ligue 1
29,Nantes,Troyes,28.0,1:0,0.39285714285714285,0.25,0.2857142857142857,France,Ligue 1
29,Bordeaux,Angers,31.0,0:0,0.35714285714285715,0.21428571428571427,0.25,France,Ligue 1
29,Dijon,Amiens,29.0,1:1,0.35714285714285715,0.21428571428571427,0.2857142857142857,France,Ligue 1
29,Guingamp,Nice,39.0,2:5,0.32142857142857145,0.2857142857142857,0.39285714285714285,France,Ligue 1
29,Strasbourg,Monaco,60.0,1:3,0.2857142857142857,0.25,0.6428571428571429,France,Ligue 1
29,Toulouse,Marsylia,56.0,1:2,0.25,0.2857142857142857,0.5714285714285714,France,Ligue 1
29,Lille,Montpellier,40.0,1:1,0.25,0.21428571428571427,0.32142857142857145,France,Ligue 1
30,Monaco,Lille,28.0,2:1,0.6551724137931034,0.20689655172413793,0.2413793103448276,France,Ligue 1
30,Marsylia,Lyon,54.0,2:3,0.5862068965517241,0.27586206896551724,0.5172413793103449,France,Ligue 1
30,Nice,PSG,77.0,1:2,0.41379310344827586,0.20689655172413793,0.8620689655172413,France,Ligue 1
30,Montpellier,Dijon,37.0,2:2,0.3103448275862069,0.4827586206896552,0.3448275862068966,France,Ligue 1
30,Bordeaux,Rennes,42.0,0:2,0.3448275862068966,0.2413793103448276,0.41379310344827586,France,Ligue 1
30,St. Etienne,Guingamp,35.0,2:0,0.3103448275862069,0.3103448275862069,0.3103448275862069,France,Ligue 1
30,Angers,Caen,35.0,3:0,0.2413793103448276,0.3793103448275862,0.3448275862068966,France,Ligue 1
30,Amiens,Troyes,28.0,1:1,0.27586206896551724,0.20689655172413793,0.27586206896551724,France,Ligue 1
30,Toulouse,Strasbourg,31.0,2:2,0.2413793103448276,0.27586206896551724,0.27586206896551724,France,Ligue 1
30,Metz,Nantes,43.0,1:1,0.1724137931034483,0.1724137931034483,0.41379310344827586,France,Ligue 1
31,PSG,Angers,35.0,2:1,0.8666666666666667,0.06666666666666667,0.26666666666666666,France,Ligue 1
31,Lyon,Toulouse,30.0,2:0,0.5333333333333333,0.3,0.23333333333333334,France,Ligue 1
31,Rennes,Monaco,66.0,1:1,0.43333333333333335,0.2,0.6666666666666666,France,Ligue 1
31,Nantes,St. Etienne,39.0,0:3,0.4,0.26666666666666666,0.3333333333333333,France,Ligue 1
31,Dijon,Marsylia,59.0,1:3,0.3333333333333333,0.26666666666666666,0.5666666666666667,France,Ligue 1
31,Caen,Montpellier,42.0,1:3,0.3333333333333333,0.16666666666666666,0.3,France,Ligue 1
31,Guingamp,Bordeaux,37.0,2:1,0.3,0.26666666666666666,0.3333333333333333,France,Ligue 1
31,Strasbourg,Metz,21.0,2:2,0.26666666666666666,0.26666666666666666,0.16666666666666666,France,Ligue 1
31,Troyes,Nice,42.0,0:2,0.26666666666666666,0.16666666666666666,0.4,France,Ligue 1
31,Lille,Amiens,31.0,0:1,0.23333333333333334,0.23333333333333334,0.26666666666666666,France,Ligue 1
32,Monaco,Nantes,44.0,2:1,0.6451612903225806,0.22580645161290322,0.3870967741935484,France,Ligue 1
32,Marsylia,Montpellier,45.0,0:0,0.5806451612903226,0.25806451612903225,0.3225806451612903,France,Ligue 1
32,Nice,Rennes,46.0,1:1,0.41935483870967744,0.1935483870967742,0.41935483870967744,France,Ligue 1
32,St. Etienne,PSG,83.0,1:1,0.3548387096774194,0.2903225806451613,0.8709677419354839,France,Ligue 1
32,Guingamp,Troyes,29.0,4:0,0.3225806451612903,0.25806451612903225,0.25806451612903225,France,Ligue 1
32,Bordeaux,Lille,28.0,2:1,0.3225806451612903,0.22580645161290322,0.22580645161290322,France,Ligue 1
32,Angers,Strasbourg,33.0,1:1,0.25806451612903225,0.3548387096774194,0.25806451612903225,France,Ligue 1
32,Amiens,Caen,35.0,3:0,0.2903225806451613,0.22580645161290322,0.3225806451612903,France,Ligue 1
32,Toulouse,Dijon,38.0,0:1,0.22580645161290322,0.2903225806451613,0.3225806451612903,France,Ligue 1
32,Metz,Lyon,60.0,0:5,0.16129032258064516,0.22580645161290322,0.5483870967741935,France,Ligue 1
33,PSG,Monaco,70.0,7:1,0.84375,0.09375,0.65625,France,Ligue 1
33,Lyon,Amiens,37.0,3:0,0.5625,0.28125,0.3125,France,Ligue 1
33,Rennes,Metz,22.0,1:2,0.40625,0.25,0.15625,France,Ligue 1
33,Montpellier,Bordeaux,40.0,1:3,0.3125,0.5,0.34375,France,Ligue 1
33,Nantes,Dijon,41.0,1:1,0.375,0.25,0.34375,France,Ligue 1
33,Angers,Nice,46.0,1:1,0.25,0.375,0.40625,France,Ligue 1
33,Caen,Toulouse,30.0,0:0,0.3125,0.15625,0.21875,France,Ligue 1
33,Strasbourg,St. Etienne,43.0,0:1,0.25,0.3125,0.34375,France,Ligue 1
33,Troyes,Marsylia,63.0,2:3,0.25,0.15625,0.5625,France,Ligue 1
33,Lille,Guingamp,41.0,2:2,0.21875,0.21875,0.34375,France,Ligue 1
34,Marsylia,Lille,29.0,5:1,0.5757575757575758,0.2727272727272727,0.21212121212121213,France,Ligue 1
34,Nice,Montpellier,46.0,1:0,0.3939393939393939,0.24242424242424243,0.30303030303030304,France,Ligue 1
34,St. Etienne,Troyes,29.0,2:1,0.36363636363636365,0.30303030303030304,0.24242424242424243,France,Ligue 1
34,Nantes,Rennes,47.0,1:1,0.36363636363636365,0.2727272727272727,0.3939393939393939,France,Ligue 1
34,Bordeaux,PSG,87.0,0:1,0.36363636363636365,0.21212121212121213,0.8484848484848485,France,Ligue 1
34,Guingamp,Monaco,70.0,3:1,0.3333333333333333,0.2727272727272727,0.6363636363636364,France,Ligue 1
34,Dijon,Lyon,66.0,2:5,0.3333333333333333,0.2727272727272727,0.5757575757575758,France,Ligue 1
34,Amiens,Strasbourg,34.0,3:1,0.30303030303030304,0.21212121212121213,0.24242424242424243,France,Ligue 1
34,Toulouse,Angers,37.0,2:0,0.21212121212121213,0.30303030303030304,0.24242424242424243,France,Ligue 1
34,Metz,Caen,36.0,1:1,0.18181818181818182,0.21212121212121213,0.30303030303030304,France,Ligue 1
35,PSG,Guingamp,45.0,2:2,0.8529411764705882,0.08823529411764706,0.35294117647058826,France,Ligue 1
35,Monaco,Amiens,40.0,0:0,0.6176470588235294,0.20588235294117646,0.3235294117647059,France,Ligue 1
35,Lyon,Nantes,46.0,2:0,0.5882352941176471,0.2647058823529412,0.35294117647058826,France,Ligue 1
35,Rennes,Toulouse,34.0,2:1,0.38235294117647056,0.2647058823529412,0.23529411764705882,France,Ligue 1
35,Montpellier,St. Etienne,49.0,0:1,0.29411764705882354,0.47058823529411764,0.38235294117647056,France,Ligue 1
35,Bordeaux,Dijon,42.0,3:1,0.35294117647058826,0.20588235294117646,0.3235294117647059,France,Ligue 1
35,Angers,Marsylia,69.0,1:1,0.23529411764705882,0.38235294117647056,0.5882352941176471,France,Ligue 1
35,Strasbourg,Nice,50.0,1:1,0.23529411764705882,0.29411764705882354,0.4117647058823529,France,Ligue 1
35,Troyes,Caen,37.0,3:1,0.23529411764705882,0.14705882352941177,0.29411764705882354,France,Ligue 1
35,Lille,Metz,26.0,3:1,0.20588235294117646,0.23529411764705882,0.17647058823529413,France,Ligue 1
36,Lyon,Troyes,32.0,3:0,0.6,0.2571428571428571,0.2571428571428571,France,Ligue 1
36,Marsylia,Nice,51.0,2:1,0.5714285714285714,0.2857142857142857,0.4,France,Ligue 1
36,St. Etienne,Bordeaux,46.0,1:3,0.4,0.2857142857142857,0.37142857142857144,France,Ligue 1
36,Rennes,Strasbourg,35.0,2:1,0.4,0.2571428571428571,0.22857142857142856,France,Ligue 1
36,Nantes,Montpellier,46.0,0:2,0.34285714285714286,0.2857142857142857,0.2857142857142857,France,Ligue 1
36,Dijon,Guingamp,46.0,3:1,0.3142857142857143,0.2571428571428571,0.34285714285714286,France,Ligue 1
36,Amiens,PSG,91.0,2:2,0.3142857142857143,0.22857142857142856,0.8285714285714286,France,Ligue 1
36,Caen,Monaco,71.0,1:2,0.2857142857142857,0.2,0.6,France,Ligue 1
36,Toulouse,Lille,32.0,2:3,0.22857142857142856,0.2857142857142857,0.22857142857142856,France,Ligue 1
36,Metz,Angers,38.0,1:2,0.17142857142857143,0.22857142857142856,0.22857142857142856,France,Ligue 1
37,PSG,Rennes,54.0,0:2,0.8055555555555556,0.1388888888888889,0.4166666666666667,France,Ligue 1
37,Monaco,St. Etienne,52.0,1:0,0.6111111111111112,0.2222222222222222,0.3888888888888889,France,Ligue 1
37,Nice,Caen,37.0,4:1,0.3888888888888889,0.25,0.2777777777777778,France,Ligue 1
37,Montpellier,Troyes,32.0,1:1,0.3055555555555556,0.4444444444444444,0.25,France,Ligue 1
37,Bordeaux,Toulouse,34.0,4:2,0.3888888888888889,0.19444444444444445,0.2222222222222222,France,Ligue 1
37,Guingamp,Marsylia,73.0,3:3,0.3333333333333333,0.2777777777777778,0.5833333333333334,France,Ligue 1
37,Amiens,Metz,26.0,2:0,0.3055555555555556,0.25,0.16666666666666666,France,Ligue 1
37,Angers,Nantes,46.0,0:2,0.25,0.3888888888888889,0.3333333333333333,France,Ligue 1
37,Lille,Dijon,45.0,2:1,0.25,0.2222222222222222,0.3333333333333333,France,Ligue 1
37,Strasbourg,Lyon,75.0,3:2,0.2222222222222222,0.3055555555555556,0.6111111111111112,France,Ligue 1
38,Lyon,Nice,54.0,3:2,0.5945945945945946,0.24324324324324326,0.40540540540540543,France,Ligue 1
38,Marsylia,Amiens,45.0,2:1,0.5675675675675675,0.2972972972972973,0.32432432432432434,France,Ligue 1
38,Rennes,Montpellier,50.0,1:1,0.43243243243243246,0.24324324324324326,0.2972972972972973,France,Ligue 1
38,St. Etienne,Lille,38.0,5:0,0.3783783783783784,0.2702702702702703,0.2702702702702703,France,Ligue 1
38,Nantes,Strasbourg,38.0,1:0,0.35135135135135137,0.2702702702702703,0.24324324324324326,France,Ligue 1
38,Dijon,Angers,41.0,2:1,0.32432432432432434,0.24324324324324326,0.24324324324324326,France,Ligue 1
38,Caen,PSG,92.0,0:0,0.2702702702702703,0.1891891891891892,0.7837837837837838,France,Ligue 1
38,Toulouse,Guingamp,47.0,2:1,0.21621621621621623,0.2702702702702703,0.32432432432432434,France,Ligue 1
38,Troyes,Monaco,77.0,0:3,0.24324324324324326,0.16216216216216217,0.6216216216216216,France,Ligue 1
38,Metz,Bordeaux,52.0,0:4,0.16216216216216217,0.21621621621621623,0.40540540540540543,France,Ligue 1
1,Angers,Nimes,0.0,3:4,,,,France,Ligue 1
1,Bordeaux,Strasbourg,0.0,0:2,,,,France,Ligue 1
1,Lille,Rennes,0.0,3:1,,,,France,Ligue 1
1,Lyon,Amiens,0.0,2:0,,,,France,Ligue 1
1,Marsylia,Toulouse,0.0,4:0,,,,France,Ligue 1
1,Montpellier,Dijon,0.0,1:2,,,,France,Ligue 1
1,Nantes,Monaco,0.0,1:3,,,,France,Ligue 1
1,Nice,Reims,0.0,0:1,,,,France,Ligue 1
1,PSG,Caen,0.0,3:0,,,,France,Ligue 1
1,St. Etienne,Guingamp,0.0,2:1,,,,France,Ligue 1
2,Monaco,Lille,3.0,0:0,1.0,0.0,1.0,France,Ligue 1
2,Strasbourg,St. Etienne,3.0,1:1,1.0,0.0,1.0,France,Ligue 1
2,Nimes,Marsylia,3.0,3:1,1.0,0.0,1.0,France,Ligue 1
2,Reims,Lyon,3.0,1:0,1.0,0.0,1.0,France,Ligue 1
2,Dijon,Nantes,0.0,2:0,1.0,0.0,0.0,France,Ligue 1
2,Guingamp,PSG,3.0,1:3,0.0,0.0,1.0,France,Ligue 1
2,Amiens,Montpellier,0.0,1:2,0.0,0.0,0.0,France,Ligue 1
2,Rennes,Angers,0.0,1:0,0.0,0.0,0.0,France,Ligue 1
2,Caen,Nice,0.0,1:1,0.0,0.0,0.0,France,Ligue 1
2,Toulouse,Bordeaux,0.0,2:1,0.0,0.0,0.0,France,Ligue 1
3,PSG,Angers,0.0,3:1,1.0,0.0,0.0,France,Ligue 1
3,Lille,Guingamp,0.0,3:0,0.5,0.5,0.0,France,Ligue 1
3,Marsylia,Rennes,3.0,2:2,0.5,0.0,0.5,France,Ligue 1
3,Lyon,Strasbourg,4.0,2:0,0.5,0.0,0.5,France,Ligue 1
3,Montpellier,St. Etienne,4.0,0:0,0.5,0.0,0.5,France,Ligue 1
3,Toulouse,Nimes,6.0,1:0,0.5,0.0,1.0,France,Ligue 1
3,Nice,Dijon,6.0,0:4,0.0,0.5,1.0,France,Ligue 1
3,Amiens,Reims,6.0,4:1,0.0,0.0,1.0,France,Ligue 1
3,Bordeaux,Monaco,4.0,2:1,0.0,0.0,0.5,France,Ligue 1
3,Nantes,Caen,1.0,1:1,0.0,0.0,0.0,France,Ligue 1
4,Dijon,Caen,2.0,0:2,1.0,0.0,0.0,France,Ligue 1
4,Lyon,Nice,1.0,0:1,0.6666666666666666,0.0,0.0,France,Ligue 1
4,Nimes,PSG,9.0,2:4,0.6666666666666666,0.0,1.0,France,Ligue 1
4,Reims,Montpellier,4.0,0:1,0.6666666666666666,0.0,0.3333333333333333,France,Ligue 1
4,St. Etienne,Amiens,3.0,0:0,0.3333333333333333,0.6666666666666666,0.3333333333333333,France,Ligue 1
4,Monaco,Marsylia,4.0,2:3,0.3333333333333333,0.3333333333333333,0.3333333333333333,France,Ligue 1
4,Strasbourg,Nantes,1.0,2:3,0.3333333333333333,0.3333333333333333,0.0,France,Ligue 1
4,Rennes,Bordeaux,3.0,2:0,0.3333333333333333,0.3333333333333333,0.3333333333333333,France,Ligue 1
4,Angers,Lille,7.0,1:0,0.0,0.0,0.6666666666666666,France,Ligue 1
4,Guingamp,Toulouse,6.0,1:2,0.0,0.0,0.6666666666666666,France,Ligue 1
5,PSG,St. Etienne,6.0,4:0,1.0,0.0,0.25,France,Ligue 1
5,Dijon,Angers,3.0,1:3,0.75,0.0,0.25,France,Ligue 1
5,Toulouse,Monaco,4.0,1:1,0.75,0.0,0.25,France,Ligue 1
5,Marsylia,Guingamp,0.0,4:0,0.5,0.25,0.0,France,Ligue 1
5,Montpellier,Strasbourg,4.0,1:1,0.5,0.25,0.25,France,Ligue 1
5,Caen,Lyon,6.0,2:2,0.25,0.5,0.5,France,Ligue 1
5,Amiens,Lille,7.0,2:3,0.25,0.25,0.5,France,Ligue 1
5,Nantes,Reims,6.0,0:0,0.25,0.25,0.5,France,Ligue 1
5,Nice,Rennes,7.0,2:1,0.25,0.25,0.5,France,Ligue 1
5,Bordeaux,Nimes,6.0,3:3,0.25,0.0,0.5,France,Ligue 1
6,Lille,Nantes,5.0,2:1,0.6,0.2,0.2,France,Ligue 1
6,Montpellier,Nice,7.0,1:0,0.4,0.4,0.4,France,Ligue 1
6,Lyon,Marsylia,10.0,4:2,0.4,0.2,0.6,France,Ligue 1
6,Rennes,PSG,15.0,1:3,0.4,0.2,1.0,France,Ligue 1
6,Reims,Dijon,9.0,0:0,0.4,0.2,0.6,France,Ligue 1
6,Angers,Toulouse,10.0,0:0,0.4,0.0,0.6,France,Ligue 1
6,St. Etienne,Caen,6.0,2:1,0.2,0.6,0.2,France,Ligue 1
6,Monaco,Nimes,7.0,1:1,0.2,0.4,0.4,France,Ligue 1
6,Strasbourg,Amiens,4.0,3:1,0.2,0.4,0.2,France,Ligue 1
6,Guingamp,Bordeaux,4.0,1:3,0.0,0.0,0.2,France,Ligue 1
7,PSG,Reims,8.0,4:1,1.0,0.0,0.3333333333333333,France,Ligue 1
7,Toulouse,St. Etienne,9.0,2:3,0.5,0.3333333333333333,0.3333333333333333,France,Ligue 1
7,Marsylia,Strasbourg,8.0,3:2,0.5,0.16666666666666666,0.3333333333333333,France,Ligue 1
7,Dijon,Lyon,10.0,0:3,0.5,0.16666666666666666,0.5,France,Ligue 1
7,Nimes,Guingamp,0.0,0:0,0.3333333333333333,0.3333333333333333,0.0,France,Ligue 1
7,Bordeaux,Lille,13.0,1:0,0.3333333333333333,0.16666666666666666,0.6666666666666666,France,Ligue 1
7,Monaco,Angers,7.0,0:1,0.16666666666666666,0.5,0.3333333333333333,France,Ligue 1
7,Caen,Montpellier,11.0,2:2,0.16666666666666666,0.5,0.5,France,Ligue 1
7,Nantes,Nice,7.0,1:2,0.16666666666666666,0.3333333333333333,0.3333333333333333,France,Ligue 1
7,Amiens,Rennes,7.0,2:1,0.16666666666666666,0.16666666666666666,0.3333333333333333,France,Ligue 1
8,Lyon,Nantes,5.0,1:1,0.5714285714285714,0.14285714285714285,0.14285714285714285,France,Ligue 1
8,Lille,Marsylia,13.0,3:0,0.5714285714285714,0.14285714285714285,0.5714285714285714,France,Ligue 1
8,Montpellier,Nimes,9.0,3:0,0.42857142857142855,0.42857142857142855,0.2857142857142857,France,Ligue 1
8,St. Etienne,Monaco,6.0,2:0,0.42857142857142855,0.42857142857142855,0.14285714285714285,France,Ligue 1
8,Angers,Guingamp,1.0,0:1,0.42857142857142855,0.14285714285714285,0.0,France,Ligue 1
8,Nice,PSG,21.0,0:3,0.42857142857142855,0.14285714285714285,1.0,France,Ligue 1
8,Strasbourg,Dijon,10.0,3:0,0.2857142857142857,0.2857142857142857,0.42857142857142855,France,Ligue 1
8,Reims,Bordeaux,10.0,0:0,0.2857142857142857,0.2857142857142857,0.42857142857142855,France,Ligue 1
8,Caen,Amiens,7.0,1:0,0.14285714285714285,0.5714285714285714,0.2857142857142857,France,Ligue 1
8,Rennes,Toulouse,11.0,1:1,0.2857142857142857,0.14285714285714285,0.42857142857142855,France,Ligue 1
9,PSG,Lyon,14.0,5:0,1.0,0.0,0.5,France,Ligue 1
9,Lille,St. Etienne,15.0,3:1,0.625,0.125,0.5,France,Ligue 1
9,Marsylia,Caen,10.0,2:0,0.5,0.125,0.25,France,Ligue 1
9,Toulouse,Nice,10.0,1:1,0.375,0.375,0.375,France,Ligue 1
9,Bordeaux,Nantes,6.0,3:0,0.375,0.25,0.125,France,Ligue 1
9,Angers,Strasbourg,11.0,2:2,0.375,0.125,0.375,France,Ligue 1
9,Nimes,Reims,9.0,0:0,0.25,0.375,0.25,France,Ligue 1
9,Amiens,Dijon,10.0,1:0,0.25,0.125,0.375,France,Ligue 1
9,Monaco,Rennes,8.0,1:2,0.125,0.375,0.25,France,Ligue 1
9,Guingamp,Montpellier,15.0,1:1,0.125,0.125,0.5,France,Ligue 1
10,PSG,Amiens,10.0,5:0,1.0,0.0,0.3333333333333333,France,Ligue 1
10,Montpellier,Bordeaux,14.0,2:0,0.4444444444444444,0.4444444444444444,0.4444444444444444,France,Ligue 1
10,St. Etienne,Rennes,11.0,1:1,0.4444444444444444,0.3333333333333333,0.3333333333333333,France,Ligue 1
10,Lyon,Nimes,10.0,2:0,0.4444444444444444,0.2222222222222222,0.2222222222222222,France,Ligue 1
10,Strasbourg,Monaco,6.0,2:1,0.3333333333333333,0.3333333333333333,0.1111111111111111,France,Ligue 1
10,Nice,Marsylia,16.0,0:1,0.3333333333333333,0.2222222222222222,0.5555555555555556,France,Ligue 1
10,Caen,Guingamp,5.0,0:0,0.2222222222222222,0.4444444444444444,0.1111111111111111,France,Ligue 1
10,Dijon,Lille,19.0,1:2,0.3333333333333333,0.1111111111111111,0.6666666666666666,France,Ligue 1
10,Reims,Angers,11.0,1:1,0.2222222222222222,0.4444444444444444,0.3333333333333333,France,Ligue 1
10,Nantes,Toulouse,13.0,4:0,0.1111111111111111,0.3333333333333333,0.3333333333333333,France,Ligue 1
11,Lille,Caen,11.0,1:0,0.7,0.1,0.2,France,Ligue 1
11,Marsylia,PSG,30.0,0:2,0.6,0.1,1.0,France,Ligue 1
11,Bordeaux,Nice,11.0,0:1,0.4,0.2,0.3,France,Ligue 1
11,Toulouse,Montpellier,19.0,0:3,0.3,0.4,0.5,France,Ligue 1
